date,precip_mm,location,latitude,longitude,source,region
2022-05-11,10.61,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-12,15.97,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-13,16.34,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-14,4.19,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-15,7.76,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-16,10.85,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-17,15.12,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-18,2.03,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-19,8.3,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-20,8.01,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-21,9.63,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-22,5.41,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-23,0.76,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-24,0.61,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-25,3.06,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-26,8.99,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-27,2.92,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-28,0.49,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-29,0.41,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-30,0.5,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-05-31,0.88,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-01,5.96,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-02,4.68,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-03,19.03,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-04,7.39,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-05,10.38,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-06,10.64,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-07,1.7,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-08,2.97,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-09,5.06,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-10,10.77,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-11,15.67,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-12,25.02,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-13,6.98,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-14,5.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-15,1.46,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-16,10.59,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-17,37.99,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-18,4.46,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-19,1.97,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-20,9.57,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-21,9.33,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-22,5.5,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-23,10.24,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-24,6.23,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-25,14.28,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-26,5.57,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-27,2.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-28,3.62,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-29,2.66,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-06-30,3.42,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-01,0.46,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-02,0.95,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-03,1.36,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-04,1.52,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-05,9.48,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-06,1.76,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-07,0.11,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-08,1.69,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-09,0.8,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-10,0.58,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-11,0.14,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-12,3.76,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-13,2.99,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-14,2.81,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-15,9.93,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-16,13.61,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-17,9.1,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-18,0.21,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-19,0.29,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-20,5.52,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-21,14.53,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-22,14.73,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-23,6.54,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-24,14.23,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-25,30.23,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-26,18.85,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-27,4.6,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-28,14.65,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-29,17.04,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-30,14.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-07-31,8.49,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-01,11.81,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-02,17.68,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-03,4.41,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-04,17.33,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-05,7.26,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-06,0.61,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-07,2.19,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-08,6.42,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-09,10.45,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-10,3.58,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-11,0.6,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-12,5.2,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-13,15.08,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-14,1.29,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-15,2.72,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-16,1.58,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-17,3.8,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-18,0.67,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-19,1.02,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-20,7.38,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-21,15.88,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-22,8.08,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-23,10.46,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-24,14.99,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-25,5.55,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-26,4.8,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-27,23.79,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-28,29.87,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-29,13.95,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-30,24.15,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-08-31,1.73,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-01,1.14,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-02,4.08,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-03,5.65,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-04,9.04,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-05,1.63,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-06,1.34,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-07,14.21,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-08,17.86,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-09,13.86,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-10,1.84,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-11,2.87,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-12,6.75,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-13,27.59,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-14,13.33,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-15,17.97,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-16,25.74,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-17,8.7,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-18,17.34,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-19,14.8,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-20,29.03,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-21,4.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-22,2.82,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-23,4.22,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-24,2.04,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-25,6.54,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-26,28.09,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-27,5.07,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-28,17.26,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-29,7.94,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-09-30,1.96,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-01,7.7,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-02,25.59,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-03,2.21,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-04,10.32,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-05,12.27,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-06,25.74,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-07,11.19,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-08,8.79,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-09,5.52,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-10,3.41,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-11,6.36,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-12,5.85,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-13,6.44,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-14,3.48,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-15,15.13,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-16,7.67,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-17,11.1,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-18,3.43,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-19,1.66,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-20,9.04,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-21,10.96,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-22,5.26,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-23,13.62,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-24,7.27,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-25,4.33,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-26,12.99,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-27,12.2,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-28,5.7,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-29,3.84,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-30,4.27,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-10-31,11.79,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-01,11.81,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-02,19.35,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-03,16.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-04,9.36,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-05,35.36,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-06,17.1,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-07,16.47,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-08,16.62,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-09,24.2,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-10,19.37,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-11,11.57,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-12,1.9,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-13,29.22,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-14,5.41,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-15,14.71,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-16,5.27,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-17,13.59,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-18,18.8,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-19,7.85,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-20,2.28,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-21,2.02,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-22,0.6,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-23,7.15,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-24,4.66,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-25,7.54,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-26,16.9,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-27,12.48,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-28,16.94,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-29,16.66,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-11-30,11.77,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-01,5.43,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-02,9.65,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-03,10.44,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-04,7.23,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-05,8.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-06,14.84,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-07,14.27,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-08,19.48,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-09,12.44,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-10,5.33,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-11,13.13,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-12,28.21,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-13,4.66,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-14,45.85,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-15,33.9,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-16,5.33,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-17,4.9,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-18,12.38,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-19,11.09,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-20,40.38,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-21,37.52,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-22,51.19,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-23,95.72,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-24,4.13,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-25,3.58,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-26,2.59,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-27,0.12,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-28,0.31,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-29,0.1,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-30,0.12,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-12-31,0.67,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2023-01-01,2.96,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2023-01-02,11.06,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2023-01-03,35.41,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2023-01-04,10.19,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2023-01-05,13.16,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2023-01-06,4.44,Sarawak,1.55,110.36,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
